ATP,Location,Tournament,Date,Series,Court,Surface,Round,BestOf,Winner,Loser,WRank,LRank,WPts,LPts,WSets,LSets,OddsW,OddsL
6,Melbourne,Australian Open,1/17/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Popyrin A.,Thiem D.,149.0,8.0,360.0,4095.0,2.0,0.0,5.04,1.18
6,Melbourne,Australian Open,1/17/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,Harrison R.,19.0,83.0,1865.0,660.0,3.0,0.0,1.2,4.66
6,Melbourne,Australian Open,1/17/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Chardy J.,4.0,36.0,6385.0,1120.0,3.0,2.0,1.12,6.58
6,Melbourne,Australian Open,1/17/2019,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Tsonga J.W.,1.0,177.0,9135.0,290.0,3.0,0.0,1.06,9.59
6,Melbourne,Australian Open,1/18/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Tsitsipas S.,Basilashvili N.,15.0,20.0,2095.0,1820.0,3.0,1.0,1.35,3.27
6,Melbourne,Australian Open,1/18/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Schwartzman D.,57.0,16.0,865.0,1925.0,3.0,1.0,1.26,4.04
6,Melbourne,Australian Open,1/18/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Fritz T.,3.0,50.0,6420.0,964.0,3.0,0.0,1.05,10.47
6,Melbourne,Australian Open,1/18/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Tiafoe F.,Seppi A.,39.0,35.0,1080.0,1170.0,3.0,2.0,2.03,1.81
6,Melbourne,Australian Open,1/18/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Fabbiano T.,21.0,102.0,1790.0,573.0,3.0,0.0,1.07,9.13
6,Melbourne,Australian Open,1/18/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Bautista Agut R.,Khachanov K.,24.0,11.0,1605.0,2835.0,3.0,0.0,2.6,1.51
6,Melbourne,Australian Open,1/18/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,De Minaur A.,2.0,29.0,7480.0,1353.0,3.0,0.0,1.1,7.13
6,Melbourne,Australian Open,1/18/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Verdasco F.,7.0,28.0,4160.0,1410.0,3.0,2.0,1.3,3.63
6,Melbourne,Australian Open,1/19/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Medvedev D.,Goffin D.,19.0,22.0,1865.0,1785.0,3.0,0.0,1.59,2.39
6,Melbourne,Australian Open,1/19/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Sousa J.,9.0,44.0,3750.0,1017.0,3.0,0.0,1.15,5.67
6,Melbourne,Australian Open,1/19/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Carreno Busta P.,Fognini F.,23.0,13.0,1705.0,2315.0,3.0,1.0,2.08,1.77
6,Melbourne,Australian Open,1/19/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Herbert P.H.,17.0,55.0,1900.0,903.0,3.0,0.0,1.17,5.28
6,Melbourne,Australian Open,1/19/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Shapovalov D.,1.0,27.0,9135.0,1440.0,3.0,1.0,1.04,11.58
6,Melbourne,Australian Open,1/19/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Coric B.,Krajinovic F.,12.0,93.0,2435.0,620.0,3.0,1.0,1.16,5.44
6,Melbourne,Australian Open,1/19/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev A.,Bolt A.,4.0,155.0,6385.0,343.0,3.0,0.0,1.05,10.63
6,Melbourne,Australian Open,1/19/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Pouille L.,Popyrin A.,31.0,149.0,1245.0,360.0,3.0,2.0,1.49,2.67
6,Melbourne,Australian Open,1/20/2019,Grand Slam,Outdoor,Hard,4th Round,5,Tiafoe F.,Dimitrov G.,39.0,21.0,1080.0,1790.0,3.0,1.0,3.02,1.4
6,Melbourne,Australian Open,1/20/2019,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Berdych T.,2.0,57.0,7480.0,865.0,3.0,0.0,1.16,5.3
6,Melbourne,Australian Open,1/20/2019,Grand Slam,Outdoor,Hard,4th Round,5,Bautista Agut R.,Cilic M.,24.0,7.0,1605.0,4160.0,3.0,2.0,2.15,1.72
6,Melbourne,Australian Open,1/20/2019,Grand Slam,Outdoor,Hard,4th Round,5,Tsitsipas S.,Federer R.,15.0,3.0,2095.0,6420.0,3.0,1.0,5.42,1.16
6,Melbourne,Australian Open,1/21/2019,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Zverev A.,17.0,4.0,1900.0,6385.0,3.0,0.0,2.13,1.74
6,Melbourne,Australian Open,1/21/2019,Grand Slam,Outdoor,Hard,4th Round,5,Pouille L.,Coric B.,31.0,12.0,1245.0,2435.0,3.0,1.0,3.83,1.27
6,Melbourne,Australian Open,1/21/2019,Grand Slam,Outdoor,Hard,4th Round,5,Nishikori K.,Carreno Busta P.,9.0,23.0,3750.0,1705.0,3.0,2.0,1.21,4.62
6,Melbourne,Australian Open,1/21/2019,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Medvedev D.,1.0,19.0,9135.0,1865.0,3.0,1.0,1.13,6.4
6,Melbourne,Australian Open,1/22/2019,Grand Slam,Outdoor,Hard,Quarterfinals,5,Tsitsipas S.,Bautista Agut R.,15.0,24.0,2095.0,1605.0,3.0,1.0,1.98,1.86
6,Melbourne,Australian Open,1/22/2019,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Tiafoe F.,2.0,39.0,7480.0,1080.0,3.0,0.0,1.05,11.47
6,Melbourne,Australian Open,1/23/2019,Grand Slam,Outdoor,Hard,Quarterfinals,5,Pouille L.,Raonic M.,31.0,17.0,1245.0,1900.0,3.0,1.0,5.54,1.16
6,Melbourne,Australian Open,1/23/2019,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Nishikori K.,1.0,9.0,9135.0,3750.0,1.0,0.0,1.1,7.62
6,Melbourne,Australian Open,1/24/2019,Grand Slam,Outdoor,Hard,Semifinals,5,Nadal R.,Tsitsipas S.,2.0,15.0,7480.0,2095.0,3.0,0.0,1.18,5.19
6,Melbourne,Australian Open,1/25/2019,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Pouille L.,1.0,31.0,9135.0,1245.0,3.0,0.0,1.06,10.45
6,Melbourne,Australian Open,1/27/2019,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Nadal R.,1.0,2.0,9135.0,7480.0,3.0,0.0,1.75,2.15
7,Cordoba,Cordoba Open,2/4/2019,ATP250,Outdoor,Clay,1st Round,3,Sonego L.,Andujar P.,113.0,82.0,495.0,668.0,2.0,0.0,2.13,1.7
7,Cordoba,Cordoba Open,2/4/2019,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Marterer M.,65.0,76.0,760.0,699.0,2.0,0.0,1.95,1.84
7,Cordoba,Cordoba Open,2/4/2019,ATP250,Outdoor,Clay,1st Round,3,Cachin P.,Norrie C.,280.0,64.0,152.0,762.0,2.0,0.0,2.41,1.56
7,Cordoba,Cordoba Open,2/4/2019,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Lorenzi P.,59.0,114.0,790.0,493.0,2.0,0.0,1.27,3.74
7,Cordoba,Cordoba Open,2/5/2019,ATP250,Outdoor,Clay,1st Round,3,Jaziri M.,Berlocq C.,43.0,135.0,1007.0,411.0,2.0,1.0,2.9,1.4
7,Cordoba,Cordoba Open,2/5/2019,ATP250,Outdoor,Clay,1st Round,3,Giannessi A.,Seyboth Wild T.,168.0,451.0,324.0,19.0,2.0,1.0,1.49,2.61
7,Cordoba,Cordoba Open,2/5/2019,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Martin A.,74.0,181.0,709.0,284.0,2.0,0.0,1.51,2.54
7,Cordoba,Cordoba Open,2/5/2019,ATP250,Outdoor,Clay,1st Round,3,Londero J.I.,Jarry N.,112.0,41.0,498.0,1015.0,2.0,0.0,2.38,1.57
7,Cordoba,Cordoba Open,2/5/2019,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Bagnis F.,92.0,149.0,616.0,382.0,2.0,0.0,1.61,2.3
7,Cordoba,Cordoba Open,2/5/2019,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Andreozzi G.,81.0,70.0,668.0,711.0,2.0,0.0,1.55,2.44
7,Cordoba,Cordoba Open,2/6/2019,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Dellien H.,71.0,116.0,710.0,481.0,2.0,1.0,1.52,2.47
7,Cordoba,Cordoba Open,2/6/2019,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Mayer L.,77.0,49.0,696.0,920.0,2.0,1.0,1.85,1.94
7,Cordoba,Cordoba Open,2/6/2019,ATP250,Outdoor,Clay,2nd Round,3,Londero J.I.,Sonego L.,112.0,113.0,498.0,495.0,2.0,0.0,2.18,1.68
7,Cordoba,Cordoba Open,2/6/2019,ATP250,Outdoor,Clay,2nd Round,3,Cachin P.,Carreno Busta P.,280.0,23.0,152.0,1705.0,0.0,1.0,3.7,1.28
7,Cordoba,Cordoba Open,2/7/2019,ATP250,Outdoor,Clay,2nd Round,3,Munar J.,Cecchinato M.,81.0,19.0,668.0,1870.0,2.0,1.0,1.98,1.83
7,Cordoba,Cordoba Open,2/7/2019,ATP250,Outdoor,Clay,2nd Round,3,Delbonis F.,Carballes Baena R.,77.0,74.0,696.0,709.0,2.0,1.0,1.46,2.73
7,Cordoba,Cordoba Open,2/7/2019,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Jaziri M.,92.0,43.0,616.0,1007.0,2.0,0.0,1.22,4.25
7,Cordoba,Cordoba Open,2/7/2019,ATP250,Outdoor,Clay,2nd Round,3,Bedene A.,Fognini F.,65.0,15.0,760.0,2225.0,2.0,0.0,2.63,1.49
7,Cordoba,Cordoba Open,2/7/2019,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Giannessi A.,20.0,168.0,1835.0,324.0,2.0,1.0,1.08,7.99
7,Cordoba,Cordoba Open,2/8/2019,ATP250,Outdoor,Clay,2nd Round,3,Pella G.,Ramos-Vinolas A.,59.0,71.0,790.0,710.0,2.0,0.0,1.38,3.04
7,Cordoba,Cordoba Open,2/8/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Delbonis F.,Munar J.,77.0,81.0,696.0,668.0,2.0,0.0,1.69,2.17
7,Cordoba,Cordoba Open,2/8/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Londero J.I.,Cachin P.,112.0,280.0,498.0,152.0,2.0,0.0,1.72,2.13
7,Cordoba,Cordoba Open,2/8/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Pella G.,Schwartzman D.,59.0,20.0,790.0,1835.0,2.0,0.0,2.69,1.48
7,Cordoba,Cordoba Open,2/9/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Cuevas P.,Bedene A.,92.0,65.0,616.0,760.0,2.0,0.0,1.72,2.09
7,Cordoba,Cordoba Open,2/9/2019,ATP250,Outdoor,Clay,Semifinals,3,Londero J.I.,Delbonis F.,112.0,77.0,498.0,696.0,2.0,0.0,3.52,1.31
7,Cordoba,Cordoba Open,2/10/2019,ATP250,Outdoor,Clay,Semifinals,3,Pella G.,Cuevas P.,59.0,92.0,790.0,616.0,2.0,1.0,1.75,2.1
7,Cordoba,Cordoba Open,2/10/2019,ATP250,Outdoor,Clay,The Final,3,Londero J.I.,Pella G.,112.0,59.0,498.0,790.0,2.0,1.0,2.96,1.4
8,Montpellier,Open Sud de France,2/4/2019,ATP250,Indoor,Hard,1st Round,3,Granollers M.,Karlovic I.,111.0,78.0,520.0,694.0,2.0,1.0,2.76,1.45
8,Montpellier,Open Sud de France,2/4/2019,ATP250,Indoor,Hard,1st Round,3,Tsonga J.W.,Humbert U.,210.0,86.0,245.0,646.0,2.0,1.0,1.3,3.48
8,Montpellier,Open Sud de France,2/4/2019,ATP250,Indoor,Hard,1st Round,3,Chardy J.,Menendez-Maceiras A.,35.0,124.0,1155.0,451.0,2.0,0.0,1.34,3.08
8,Montpellier,Open Sud de France,2/5/2019,ATP250,Indoor,Hard,1st Round,3,Gulbis E.,Hurkacz H.,83.0,73.0,659.0,710.0,2.0,0.0,2.03,1.79
8,Montpellier,Open Sud de France,2/5/2019,ATP250,Indoor,Hard,1st Round,3,Hoang A.,Darcis S.,150.0,311.0,381.0,100.0,2.0,0.0,1.57,2.41
8,Montpellier,Open Sud de France,2/5/2019,ATP250,Indoor,Hard,1st Round,3,Krajinovic F.,Mahut N.,72.0,195.0,710.0,264.0,2.0,0.0,1.49,2.62
8,Montpellier,Open Sud de France,2/5/2019,ATP250,Indoor,Hard,1st Round,3,Berdych T.,Bachinger M.,79.0,142.0,685.0,395.0,2.0,1.0,1.15,5.41
8,Montpellier,Open Sud de France,2/5/2019,ATP250,Indoor,Hard,1st Round,3,Paire B.,Donskoy E.,58.0,96.0,820.0,599.0,2.0,0.0,1.33,3.32
8,Montpellier,Open Sud de France,2/5/2019,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,Kudla D.,44.0,63.0,983.0,770.0,2.0,0.0,1.4,2.93
8,Montpellier,Open Sud de France,2/6/2019,ATP250,Indoor,Hard,1st Round,3,Baghdatis M.,Bemelmans R.,128.0,132.0,438.0,426.0,2.0,0.0,1.47,2.69
8,Montpellier,Open Sud de France,2/6/2019,ATP250,Indoor,Hard,1st Round,3,Ivashka I.,Fabbiano T.,80.0,84.0,674.0,653.0,2.0,1.0,1.51,2.56
8,Montpellier,Open Sud de France,2/6/2019,ATP250,Indoor,Hard,1st Round,3,Albot R.,Kohlschreiber P.,90.0,32.0,620.0,1250.0,2.0,0.0,3.12,1.36
8,Montpellier,Open Sud de France,2/6/2019,ATP250,Indoor,Hard,2nd Round,3,Chardy J.,Hoang A.,35.0,150.0,1155.0,381.0,2.0,0.0,1.49,2.62
8,Montpellier,Open Sud de France,2/6/2019,ATP250,Indoor,Hard,2nd Round,3,Berdych T.,Paire B.,79.0,58.0,685.0,820.0,2.0,0.0,1.47,2.69
8,Montpellier,Open Sud de France,2/6/2019,ATP250,Indoor,Hard,2nd Round,3,Tsonga J.W.,Simon G.,210.0,31.0,245.0,1280.0,2.0,0.0,1.55,2.46
8,Montpellier,Open Sud de France,2/6/2019,ATP250,Indoor,Hard,2nd Round,3,Krajinovic F.,Goffin D.,72.0,21.0,710.0,1830.0,2.0,0.0,2.89,1.42
8,Montpellier,Open Sud de France,2/7/2019,ATP250,Indoor,Hard,2nd Round,3,Shapovalov D.,Granollers M.,25.0,111.0,1485.0,520.0,2.0,0.0,1.3,3.53
8,Montpellier,Open Sud de France,2/7/2019,ATP250,Indoor,Hard,2nd Round,3,Albot R.,Gulbis E.,90.0,83.0,620.0,659.0,2.0,1.0,2.4,1.58
8,Montpellier,Open Sud de France,2/7/2019,ATP250,Indoor,Hard,2nd Round,3,Herbert P.H.,Ivashka I.,44.0,80.0,983.0,674.0,2.0,1.0,1.26,3.82
8,Montpellier,Open Sud de France,2/7/2019,ATP250,Indoor,Hard,2nd Round,3,Baghdatis M.,Pouille L.,128.0,17.0,438.0,1955.0,2.0,1.0,2.73,1.46
8,Montpellier,Open Sud de France,2/8/2019,ATP250,Indoor,Hard,Quarterfinals,3,Berdych T.,Krajinovic F.,79.0,72.0,685.0,710.0,2.0,1.0,1.37,3.1
8,Montpellier,Open Sud de France,2/8/2019,ATP250,Indoor,Hard,Quarterfinals,3,Herbert P.H.,Shapovalov D.,44.0,25.0,983.0,1485.0,2.0,0.0,2.23,1.66
8,Montpellier,Open Sud de France,2/8/2019,ATP250,Indoor,Hard,Quarterfinals,3,Albot R.,Baghdatis M.,90.0,128.0,620.0,438.0,2.0,0.0,1.98,1.84
8,Montpellier,Open Sud de France,2/8/2019,ATP250,Indoor,Hard,Quarterfinals,3,Tsonga J.W.,Chardy J.,210.0,35.0,245.0,1155.0,2.0,1.0,1.46,2.77
8,Montpellier,Open Sud de France,2/9/2019,ATP250,Indoor,Hard,Semifinals,3,Herbert P.H.,Berdych T.,44.0,79.0,983.0,685.0,2.0,0.0,2.44,1.57
8,Montpellier,Open Sud de France,2/9/2019,ATP250,Indoor,Hard,Semifinals,3,Tsonga J.W.,Albot R.,210.0,90.0,245.0,620.0,2.0,0.0,1.21,4.43
8,Montpellier,Open Sud de France,2/10/2019,ATP250,Indoor,Hard,The Final,3,Tsonga J.W.,Herbert P.H.,210.0,44.0,245.0,983.0,2.0,0.0,1.57,2.42
9,Sofia,Sofia Open,2/4/2019,ATP250,Indoor,Hard,1st Round,3,Ebden M.,Andreev A.,45.0,666.0,981.0,,2.0,1.0,1.04,12.0
9,Sofia,Sofia Open,2/4/2019,ATP250,Indoor,Hard,1st Round,3,Copil M.,Wawrinka S.,56.0,57.0,858.0,830.0,2.0,1.0,2.46,1.55
9,Sofia,Sofia Open,2/5/2019,ATP250,Indoor,Hard,1st Round,3,Brands D.,Basilashvili N.,180.0,22.0,285.0,1820.0,2.0,0.0,3.64,1.29
9,Sofia,Sofia Open,2/5/2019,ATP250,Indoor,Hard,1st Round,3,Maden Y.,Mannarino A.,121.0,46.0,468.0,965.0,2.0,0.0,2.1,1.74
9,Sofia,Sofia Open,2/5/2019,ATP250,Indoor,Hard,1st Round,3,Struff J.L.,Travaglia S.,51.0,122.0,910.0,463.0,2.0,0.0,1.44,2.78
9,Sofia,Sofia Open,2/5/2019,ATP250,Indoor,Hard,1st Round,3,Berrettini M.,Istomin D.,53.0,106.0,904.0,542.0,2.0,0.0,1.56,2.43
9,Sofia,Sofia Open,2/5/2019,ATP250,Indoor,Hard,1st Round,3,Haase R.,Kuzmanov D.,54.0,336.0,895.0,76.0,2.0,0.0,1.15,5.4
9,Sofia,Sofia Open,2/5/2019,ATP250,Indoor,Hard,1st Round,3,Monfils G.,Troicki V.,33.0,185.0,1195.0,277.0,2.0,0.0,1.25,3.93
9,Sofia,Sofia Open,2/6/2019,ATP250,Indoor,Hard,1st Round,3,Klizan M.,Basic M.,38.0,99.0,1066.0,589.0,2.0,1.0,1.43,2.83
9,Sofia,Sofia Open,2/6/2019,ATP250,Indoor,Hard,1st Round,3,Kukushkin M.,Djere L.,55.0,88.0,890.0,627.0,2.0,0.0,1.29,3.56
9,Sofia,Sofia Open,2/6/2019,ATP250,Indoor,Hard,1st Round,3,Verdasco F.,Lazarov A.,26.0,1000.0,1455.0,,2.0,0.0,1.04,10.98
9,Sofia,Sofia Open,2/6/2019,ATP250,Indoor,Hard,1st Round,3,Fucsovics M.,Seppi A.,47.0,37.0,959.0,1080.0,2.0,0.0,2.02,1.79
9,Sofia,Sofia Open,2/6/2019,ATP250,Indoor,Hard,2nd Round,3,Bautista Agut R.,Ebden M.,18.0,45.0,1955.0,981.0,2.0,1.0,1.14,5.71
